Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic 1.5 MW Power Output,Generic 1.5 MW Operating Status,AC Primary Load,AC Primary Load Served,Hydrogen Load,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Lead Acid Maximum Charge Power,Generic 1kWh Lead Acid Maximum Discharge Power,Generic 1kWh Lead Acid Charge Power,Generic 1kWh Lead Acid Discharge Power,Generic 1kWh Lead Acid Input Power,Generic 1kWh Lead Acid Energy Content,Generic 1kWh Lead Acid State of Charge,Generic 1kWh Lead Acid Energy Cost,Electrolyzer Input,Electrolyzer Output,Stored Hydrogen,Hydrogen Load Served,Unmet Hydrogen Load,Excess Hydrogen,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
9/15/2007 10:00:00 PM,0,0,111.5308,90,0,0,2.01889,0,0,1262.882,1262.882,3891,0,0,1262.882,0,2.27374E-13,0,1329.35,1262.882,0,0,91.99397,1384026,0,1329.35,-1329.35,5302460,99.96645,0,0,0,0,0,3891,0,1389.171,0,100000,1384026
9/15/2007 11:00:00 PM,0,0,124.8234,90,0,0,2.454652,0,0,742.6708,742.6708,3891,0,0,742.6708,0,0,0,781.7587,742.6708,0,0,1257.906,1384026,0,781.7587,-781.7587,5301586,99.94997,0,0,0,0,0,3891,0,816.9379,0,100000,1384026
9/16/2007 12:00:00 AM,0,0,151.7988,90,0,0,1.586177,0,0,811.4492,811.4492,3891,0,0,811.4492,0,1.13687E-13,0,854.157,811.4492,0,0,1838.187,1384026,0,854.157,-854.157,5300631,99.93196,0,0,0,0,0,3891,0,892.5941,0,100000,1384026
9/16/2007 1:00:00 AM,0,0,-161.7516,90,0,0,1.141022,0,0,1233.392,1233.392,3891,0,0,1233.392,0,2.27374E-13,0,1298.307,1233.392,0,0,2401.571,1384026,0,1298.307,-1298.307,5299180,99.90459,0,0,0,0,0,3891,0,1356.731,0,100000,1384026
9/16/2007 2:00:00 AM,0,0,-129.0126,90,0,0,1.013801,0,0,990.8695,990.8695,3891,0,0,990.8695,0,2.27374E-13,0,1043.021,990.8695,0,0,3345.554,1384026,0,1043.021,-1043.021,5298014,99.88261,0,0,0,0,0,3891,0,1089.956,0,100000,1384026
9/16/2007 3:00:00 AM,0,0,-113.4919,90,0,0,1.178293,0,0,870.8493,870.8493,3891,0,0,870.8493,0,1.13687E-13,0,916.6835,870.8493,0,0,3984.194,1384026,0,916.6835,-916.6835,5296988,99.86329,0,0,0,0,0,3891,0,957.9342,0,100000,1384026
9/16/2007 4:00:00 AM,0,0,-104.9095,90,0,0,4.046981,38252.83,0,987.8124,987.8124,3891,0,0,31874.04,120.0125,0,38252.83,0,0,37265.02,35401.76,4515.533,1384026,4515.533,0,4515.533,5301028,99.93943,0,30886.23,665.5765,0,665.5765,3225.424,0,20213.01,0,138252.8,1384026
9/16/2007 5:00:00 AM,0,0,-99.15646,90,0,0,4.30429,45507.22,0,1395.537,1395.537,3891,0,0,42295.12,107.5945,0,45507.22,0,0,44111.68,41906.1,1006.512,1384026,1006.512,0,1006.512,5301928,99.95641,0,40899.59,881.3573,0,881.3573,3009.643,0,24288.7,0,145507.2,1384026
9/16/2007 6:00:00 AM,0,0,-94.65041,90,0,0,4.83482,63609.43,0,620.3831,620.3831,3891,0,0,59735.52,106.4851,0,63609.43,0,0,62989.05,59839.6,724.4664,1384026,724.4664,0,724.4664,5302576,99.96862,0,59115.13,1273.889,0,1273.889,2617.111,0,32487.14,0,163609.4,1384026
9/16/2007 7:00:00 AM,0.016,6.109073,-90.61595,84.27732,0.01576396,669.9685,5.026297,71707,0,954.4902,954.4902,3891,0,0,68317.89,105.9415,0,72376.97,0,0,70752.52,67214.89,521.4559,1384026,521.4559,0,521.4559,5303042,99.97742,0,67363.4,1451.634,0,1451.634,2439.366,0,36903.44,535.9748,171707,1384696
9/16/2007 8:00:00 AM,0.074,20.5584,-86.50801,69.28926,0.07297841,3101.582,7.293664,216002.8,0,565.5087,565.5087,3891,0,0,207957.2,105.3603,0,219104.4,0,0,215437.3,204665.4,375.3331,1384026,375.3331,0,375.3331,5303378,99.98374,0,207391.7,4469.145,578.1447,3891,0,0,108623.5,2481.266,316002.8,1387128
9/16/2007 9:00:00 AM,0.0865,34.93693,-81.70132,54.30391,0.08530266,3625.363,11.07785,325050,0,910.5159,910.5159,3891,0,0,312198.2,105.2778,0,328675.4,0,0,324139.5,307932.5,270.157,1384026,270.157,0,270.157,5303620,99.9883,0,311287.7,6708.031,3395.176,3891,0,0,163526.6,2900.291,425050,1387651
9/16/2007 10:00:00 AM,0.1315,49.10083,-75.04046,39.32555,0.129699,5512.208,11.91669,325050,0,919.4501,919.4501,3891,0,0,314161.2,105.2206,0,330562.2,0,0,324130.6,307924,194.4534,1384026,194.4534,0,194.4534,5303794,99.99158,0,313241.8,6750.14,6254.315,3891,0,0,163536.4,4409.766,425050,1389538
9/16/2007 11:00:00 AM,0.246,62.65337,-63.40681,24.36822,0.2427511,10316.92,13.45571,325050,0,945.1069,945.1069,3891,0,0,319021.7,105.1235,0,335366.9,0,0,324104.9,307899.7,139.9635,1384026,139.9635,0,139.9635,5303918,99.99393,0,318076.6,6854.327,9217.643,3891,0,0,163564.6,8253.536,425050,1394343
9/16/2007 12:00:00 PM,0.26,73.90329,-35.50248,9.533079,0.2565637,10903.96,13.14406,325050,0,947.694,947.694,3891,0,0,319648.1,105.1012,0,335954,0,0,324102.3,307897.2,100.7428,1384026,100.7428,0,100.7428,5304008,99.99564,0,318700.4,6867.769,12194.41,3891,0,0,163567.5,8723.164,425050,1394930
9/16/2007 1:00:00 PM,0.416,75.59763,23.63474,6.141772,0.4117698,17500.22,11.33989,325050,0,1468.811,1468.811,3891,0,0,326298.7,104.9806,0,342550.2,0,0,323581.2,307402.1,72.51259,1384026,72.51259,0,72.51259,5304074,99.99686,0,324829.8,6999.854,15303.27,3891,0,0,164140.7,14000.17,425050,1401526
9/16/2007 2:00:00 PM,0.5215,65.65045,59.0652,20.84076,0.520404,22117.17,10.94362,325050,0,948.2379,948.2379,3891,0,0,330909.9,104.9129,0,347167.2,0,0,324101.8,307896.7,52.19306,1384026,52.19306,0,52.19306,5304120,99.99774,0,329961.7,7110.441,18522.71,3891,0,0,163568.1,17693.74,425050,1406143
9/16/2007 3:00:00 PM,0.4275,52.38575,72.94106,35.78709,0.4254619,18082.13,9.379173,315971,0,909.0393,909.0393,3891,0,0,318262.5,104.9615,0,334053.2,0,0,315062,299308.9,37.56748,1384026,37.56748,0,37.56748,5304154,99.99837,0,317353.4,6838.743,21470.45,3891,0,0,158985.5,14465.71,415971,1402108
9/16/2007 4:00:00 PM,0.4235,38.31239,80.35934,50.76249,0.4252998,18075.24,7.331181,219176,0,1132.054,1132.054,3891,0,0,226322,104.8291,0,237251.2,0,0,218044,207141.8,27.04029,1384026,27.04029,0,27.04029,5304178,99.99883,0,225190,4852.685,22432.13,3891,0,0,110833.3,14460.19,319176,1402101
9/16/2007 5:00:00 PM,0.2595,23.96724,85.46423,65.74673,0.2588567,11001.41,8.328248,285406.9,0,876.9183,876.9183,3891,0,0,282162.4,105.0489,0,296408.3,0,0,284530,270303.5,19.46304,1384026,19.46304,0,19.46304,5304196,99.99916,0,281285.5,6061.503,24602.64,3891,0,0,143668.1,8801.13,385406.9,1395027
9/16/2007 6:00:00 PM,0.061,9.526272,89.6713,80.73438,0.0601177,2555.002,8.787522,301924.4,0,980.1903,980.1903,3891,0,0,289418.2,105.204,0,304479.4,0,0,300944.2,285897,14.00909,1384026,14.00909,0,14.00909,5304208,99.99939,0,288438,6215.636,26927.28,3891,0,0,152040.4,2044.002,401924.4,1386581
9/16/2007 7:00:00 PM,0,0,93.67576,90,0,0,6.813967,176890.9,0,979.0471,979.0471,3891,0,0,168085.2,105.2388,0,176890.9,0,0,175911.8,167116.2,10.08345,1384026,10.08345,0,10.08345,5304217,99.99957,0,167106.2,3601.02,26637.29,3891,0,0,89522.4,0,276890.9,1384026
9/16/2007 8:00:00 PM,0,0,98.01484,90,0,0,10.59791,324591,0,953.2338,953.2338,3891,0,0,308401.9,105.2494,0,324591,0,0,323637.8,307455.9,7.25786,1384026,7.25786,0,7.25786,5304224,99.99969,0,307448.7,6625.302,29371.6,3891,0,0,163344.1,0,424591,1384026
9/16/2007 9:00:00 PM,0,0,103.3753,90,0,0,10.57629,324530.1,0,1279.112,1279.112,3891,0,0,308362.3,105.2431,0,324530.1,0,0,323251,307088.4,5.224057,1384026,5.224057,0,5.224057,5304228,99.99977,0,307083.2,6617.426,32098.02,3891,0,0,163672.1,0,424530.1,1384026
9/16/2007 10:00:00 PM,0,0,111.0603,90,0,0,9.422044,316454.5,0,899.6889,899.6889,3891,0,-5.82077E-11,300673,105.2487,0,316454.5,0,0,315554.8,299777.1,3.760167,1384026,3.760167,0,3.760167,5304232,99.99984,0,299773.3,6459.903,34666.93,3891,0,0,159216.9,0,416454.5,1384026
9/16/2007 11:00:00 PM,0,0,124.2992,90,0,0,7.937962,263400,0,1057.292,1057.292,3891,0,0,250280.2,105.2421,0,263400,0,0,262342.7,249225.6,2.70649,1384026,2.70649,0,2.70649,5304234,99.99989,0,249222.9,5370.578,36146.5,3891,0,0,132863,0,363400,1384026
9/17/2007 12:00:00 AM,0,0,151.501,90,0,0,6.014173,122419,0,1108.984,1108.984,3891,0,0,116351.6,105.2148,0,122419,0,0,121310,115244.5,1.948076,1384026,1.948076,0,1.948076,5304236,99.99992,0,115242.6,2483.396,34738.9,3891,0,0,62429.39,0,222419,1384026
9/17/2007 1:00:00 AM,0,0,-161.0759,90,0,0,5.510101,93996.07,0,1055.455,1055.455,3891,0,0,89347.64,105.2026,0,93996.07,0,0,92940.62,88293.59,1.402184,1384026,1.402184,0,1.402184,5304237,99.99994,0,88292.19,1902.634,32750.54,3891,0,0,48159.04,0,193996.1,1384026
9/17/2007 2:00:00 AM,0,0,-128.2082,90,0,0,6.397931,147567.3,0,1367.346,1367.346,3891,0,0,140256.3,105.2126,0,147567.3,0,0,146200,138890,1.009263,1384026,1.009263,0,1.009263,5304238,99.99995,0,138888.9,2992.959,31852.49,3891,0,0,75287.73,0,247567.3,1384026
9/17/2007 3:00:00 AM,0,0,-112.8624,90,0,0,8.368033,287650.3,0,863.483,863.483,3891,0,0,273310.2,105.2468,0,287650.3,0,0,286786.8,272447.5,0.7264466,1384026,0.7264466,0,0.7264466,5304238,99.99997,0,272446.8,5871.035,33832.53,3891,0,0,144775,0,387650.3,1384026
9/17/2007 4:00:00 AM,0,0,-104.3982,90,0,0,9.763386,320303.9,0,1351.485,1351.485,3891,0,0,304355.8,105.24,0,320303.9,0,0,318952.4,303004.8,0.5228812,1384026,0.5228812,0,0.5228812,5304239,99.99998,0,303004.3,6529.529,36471.06,3891,0,0,161638.6,0,420303.9,1384026
9/17/2007 5:00:00 AM,0,0,-98.71014,90,0,0,6.212964,134530.2,0,1453.313,1453.313,3891,0,0,127876,105.2037,0,134530.2,0,0,133076.9,126423.1,0.376359,1384026,0.376359,0,0.376359,5304239,99.99998,0,126422.7,2724.32,35304.38,3891,0,0,68863.75,0,234530.2,1384026
9/17/2007 6:00:00 AM,0,0,-94.23345,90,0,0,6.276531,139010.6,0,1046.976,1046.976,3891,0,0,132112.2,105.2217,0,139010.6,0,0,137963.7,131065.5,0.2708954,1384026,0.2708954,0,0.2708954,5304240,99.99998,0,131065.2,2824.363,34237.74,3891,0,0,70656.99,0,239010.6,1384026
9/17/2007 7:00:00 AM,0.043,6.093416,-90.20086,84.18175,0.04232478,1798.803,6.384394,146613.2,0,955.3062,955.3062,3891,0,0,141128.9,105.1606,0,148412,0,0,145657.9,138375,0.1949849,1384026,0.1949849,0,0.1949849,5304240,99.99999,0,140173.6,3020.642,33367.38,3891,0,0,74357.42,1439.042,246613.2,1385825
9/17/2007 8:00:00 AM,0.1615,20.53967,-86.06736,69.18975,0.1598183,6792.277,5.432476,89619.07,0,912.5675,912.5675,3891,0,0,91975.88,104.8224,0,96411.35,0,0,88706.5,84271.18,0.1403461,1384026,0.1403461,0,0.1403461,5304240,99.99999,0,91063.31,1962.35,31438.73,3891,0,0,45813.36,5433.822,189619.1,1390818
9/17/2007 9:00:00 AM,0.27,34.90568,-81.19902,54.19959,0.2676207,11373.88,8.244054,280659.5,0,967.7673,967.7673,3891,0,0,278048.7,105.0296,0,292033.4,0,0,279691.7,265707.2,0.1010182,1384026,0.1010182,0,0.1010182,5304240,99.99999,0,277080.9,5970.898,33518.63,3891,0,0,141394.3,9099.102,380659.5,1395400
9/17/2007 10:00:00 AM,0.4115,49.0409,-74.41666,39.21416,0.4098417,17418.27,9.821609,320960.5,0,680.6896,680.6896,3891,0,-5.82077E-11,322364.7,104.9677,0,338378.8,0,0,320279.8,304265.8,0.07271079,1384026,0.07271079,0,0.07271079,5304240,100,0,321684,6932.064,36559.7,3891,0,0,161229,13934.62,420960.5,1401444
9/17/2007 11:00:00 AM,0.5735,62.52839,-62.55161,24.24297,0.576051,24482.17,7.153736,204167.7,0,1030.14,1030.14,3891,0,2.91038E-11,218493,104.6486,0,228649.9,0,0,203137.6,192980.7,0.05233571,1384026,0.05233571,0,0.05233571,5304240,100,0,217462.8,4686.17,37354.87,3891,0,0,103217,19585.73,304167.7,1408508
9/17/2007 12:00:00 PM,0.5455,73.62012,-34.42712,9.355813,0.5445558,23143.62,9.690906,319486.5,0,786.0864,786.0864,3891,0,0,326695.1,104.8777,0,342630.2,0,0,318700.4,302765.4,0.03767016,1384026,0.03767016,0,0.03767016,5304240,100,0,325909,7023.109,40486.98,3891,0,0,160608,18514.9,419486.5,1407170
9/17/2007 1:00:00 PM,0.51,75.19019,23.36596,6.098233,0.5076134,21573.57,8.560514,295524.3,0,740.7208,740.7208,3891,0,0,302358.7,104.8747,0,317097.9,0,0,294783.6,280044.4,0.0271142,1384026,0.0271142,0,0.0271142,5304240,100,0,301618,6499.655,43095.63,3891,0,0,148577,17258.85,395524.3,1405600
9/17/2007 2:00:00 PM,0.4295,65.34517,58.39434,20.89723,0.4260355,18106.51,8.34551,286380.2,0,779.8082,779.8082,3891,0,0,290206.7,104.9206,0,304486.8,0,0,285600.4,271320.4,0.01951624,1384026,0.01951624,0,0.01951624,5304240,100,0,289426.9,6236.946,45441.57,3891,0,0,144047.9,14485.21,386380.2,1402132
9/17/2007 3:00:00 PM,0.4095,52.14205,72.39616,35.86142,0.4071908,17305.61,7.613688,243070.4,0,1070.236,1070.236,3891,0,0,248276,104.8736,0,260376,0,0,242000.2,229900.2,0.01404738,1384026,0.01404738,0,0.01404738,5304240,100,0,247205.8,5327.11,46877.69,3891,0,0,122712.5,13844.49,343070.4,1401332
9/17/2007 4:00:00 PM,0.377,38.09755,79.91042,50.84497,0.3770053,16022.73,7.632818,244688.5,0,1027.003,1027.003,3891,0,0,248528.1,104.9021,0,260711.2,0,0,243661.5,231478.4,0.01011101,1384026,0.01011101,0,0.01011101,5304240,100,0,247501.1,5333.475,48320.16,3891,0,0,123473.9,12818.18,344688.5,1400049
9/17/2007 5:00:00 PM,0.2415,23.7657,85.06999,65.83443,0.240729,10230.98,7.685125,249112.6,0,1242.412,1242.412,3891,0,0,246950,105.0186,0,259343.5,0,0,247870.1,235476.6,0.007277697,1384026,0.007277697,0,0.007277697,5304240,100,0,245707.6,5294.826,49723.99,3891,0,0,125922.9,8184.785,349112.6,1394257
9/17/2007 6:00:00 PM,0.0475,9.329079,89.30341,80.82615,0.04682896,1990.231,8.28606,283028.1,0,787.6861,787.6861,3891,0,80786.73,274945.7,103.6635,0,285018.3,0,0,201453.7,191381,0.005238335,1384026,0.005238335,0,0.005238335,5304240,100,0,193371.2,4167.014,50000,3891,0,0,142380.5,1592.184,383028.1,1386016
9/17/2007 7:00:00 PM,0,0,93.31274,90,0,0,5.874255,114529.5,0,856.0073,856.0073,3891,0,0,108845.8,105.2218,0,114529.5,0,0,113673.5,107989.8,0.003770445,1384026,0.003770445,0,0.003770445,5304240,100,0,107989.8,2327.105,48436.11,3891,0,0,58206.36,0,214529.5,1384026
9/17/2007 8:00:00 PM,0,0,97.63692,90,0,0,6.51987,156161.9,0,1064.259,1064.259,3891,0,0,148407,105.2254,0,156161.9,0,0,155097.7,147342.8,0.002713888,1384026,0.002713888,0,0.002713888,5304240,100,0,147342.8,3175.134,47720.24,3891,0,0,79251.66,0,256161.9,1384026
9/17/2007 9:00:00 PM,0,0,102.9606,90,0,0,7.171416,205663.1,0,1275.9,1275.9,3891,0,0,195443.7,105.2288,0,205663.1,0,0,204387.2,194167.8,0.0019534,1384026,0.0019534,0,0.0019534,5304240,100,0,194167.8,4184.179,48013.42,3891,0,0,104235,0,305663.1,1384026
9/17/2007 10:00:00 PM,0,0,110.5844,90,0,0,8.323376,285132.2,0,1130.018,1130.018,3891,0,0,270932.1,105.2412,0,285132.2,0,0,284002.2,269802.1,0.001406017,1384026,0.001406017,0,0.001406017,5304240,100,0,269802.1,5814.044,49936.46,3891,0,0,143809.1,0,385132.2,1384026
9/17/2007 11:00:00 PM,0,0,123.7639,90,0,0,9.615002,318630.5,0,1160.953,1160.953,3891,0,124299.8,308972,103.126,0,318630.5,0,0,193169.7,183511.2,0.001012021,1384026,0.001012021,0,0.001012021,5304240,100,0,183511.2,3954.538,50000,3891,0,0,160592.3,0,418630.5,1384026
9/18/2007 12:00:00 AM,0,0,151.1907,90,0,0,6.867901,180692.3,0,1093.007,1093.007,3891,0,0,171712.3,105.2297,0,180692.3,0,0,179599.3,170619.3,0.000728432,1384026,0.000728432,0,0.000728432,5304240,100,0,170619.3,3676.727,49785.73,3891,0,0,91548.47,0,280692.3,1384026
9/18/2007 1:00:00 AM,0,0,-160.3736,90,0,0,6.903673,183213.7,0,1117.055,1117.055,3891,0,0,174108.8,105.2294,0,183213.7,0,0,182096.6,172991.8,0.00052431,1384026,0.00052431,0,0.00052431,5304240,100,0,172991.8,3727.851,49622.58,3891,0,0,92835.59,0,283213.7,1384026
9/18/2007 2:00:00 AM,0,0,-127.392,90,0,0,3.850663,32717.97,0,615.0068,615.0068,3891,0,0,31112.82,105.1591,0,32717.97,0,0,32102.97,30497.82,0.000377388,1384026,0.000377388,0,0.000377388,5304240,100,0,30497.82,657.2065,46388.79,3891,0,0,17035.49,0,132718,1384026
9/18/2007 3:00:00 AM,0,0,-112.2293,90,0,0,3.041548,0,0,566.8013,566.8013,3891,0,0,566.8013,0,1.13687E-13,0,596.633,566.8013,0,0,0.000271636,1384026,0,596.633,-596.633,5303573,99.98743,0,0,0,42497.79,3891,0,0,623.4814,0,100000,1384026
9/18/2007 4:00:00 AM,0,0,-103.8856,90,0,0,3.54053,26533.51,0,853.7369,853.7369,3891,0,0,24778.09,107.0846,0,26533.51,0,0,25679.77,24395.78,471.4306,1384026,471.4306,0,471.4306,5303994,99.99538,0,23924.35,515.5529,39122.34,3891,0,0,14205.86,0,126533.5,1384026
9/18/2007 5:00:00 AM,0,0,-98.26303,90,0,0,2.583516,0,0,1167.639,1167.639,3891,0,0,1167.639,0,0,0,1229.094,1167.639,0,0,104.7568,1384026,0,1229.094,-1229.094,5302620,99.96947,0,0,0,35231.34,3891,0,0,1284.403,0,100000,1384026
9/18/2007 6:00:00 AM,0,0,-93.8159,90,0,0,1.998449,0,0,881.2369,881.2369,3891,0,0,881.2369,0,1.13687E-13,0,927.6178,881.2369,0,0,1144.599,1384026,0,927.6178,-927.6178,5301584,99.94991,0,0,0,31340.34,3891,0,0,969.3606,0,100000,1384026
9/18/2007 7:00:00 AM,0.036,6.077404,-89.78525,84.08634,0.03548154,1507.965,4.953066,68610.05,0,911.2507,911.2507,3891,0,0,64857.79,108.1104,0,70118.02,0,0,67698.8,64313.87,1875.292,1384026,1875.292,0,1875.292,5303260,99.98154,0,63946.54,1378.003,28827.34,3891,0,0,35307.4,1206.372,168610.1,1385534
9/18/2007 8:00:00 AM,0.1715,20.51978,-85.62624,69.0912,0.1700272,7226.154,6.414728,148751.2,0,1050.226,1050.226,3891,0,0,148285.5,105.1872,0,155977.4,0,0,147701,140315.9,306.8305,1384026,306.8305,0,306.8305,5303535,99.98671,0,147235.3,3172.816,28109.16,3891,0,0,75530.85,5780.923,248751.2,1391252
9/18/2007 9:00:00 AM,0.373,34.8723,-80.69646,54.09717,0.3745307,15917.56,3.489659,25529.55,0,474.6278,474.6278,3891,0,0,39973.51,103.6864,0,41447.11,0,0,25054.92,23802.18,220.8502,1384026,220.8502,0,220.8502,5303732,99.99043,0,39498.88,851.1732,25069.33,3891,0,0,13286.87,12734.04,125529.6,1399944
9/18/2007 10:00:00 AM,0.5395,48.97751,-73.79358,39.10603,0.5453888,23179.02,1.93892,0,0,980.8363,980.8363,3891,0,0,22968.44,100.9168,0,23179.02,1032.459,980.8363,0,0,158.9634,1384026,158.9634,0,158.9634,5303875,99.99312,0,21987.6,473.8173,21652.15,3891,0,0,1078.92,18543.22,100000,1407205
9/18/2007 11:00:00 AM,0.583,62.39805,-61.70261,24.12362,0.5866901,24934.33,2.41576,0,0,564.5283,564.5283,3891,0,0,24790.2,100.5814,0,24934.33,594.2403,564.5283,0,0,114.4185,1384026,114.4185,0,114.4185,5303977,99.99504,0,24225.67,522.0461,18283.19,3891,0,0,620.9811,19947.46,100000,1408960
9/18/2007 12:00:00 PM,0.6605,73.33127,-33.38634,9.193372,0.666793,28338.7,1.481071,0,0,860.9079,860.9079,3891,0,0,28211.04,100.4525,0,28338.7,906.2188,860.9079,0,0,82.35609,1384026,82.35609,0,82.35609,5304051,99.99643,0,27350.13,589.376,14981.57,3891,0,0,946.9987,22670.96,100000,1412365
9/18/2007 1:00:00 PM,0.629,74.78192,23.11087,6.08237,0.6327953,26893.8,1.690776,0,0,922.7219,922.7219,3891,0,0,26785.96,100.4026,0,26893.8,971.2862,922.7219,0,0,59.2782,1384026,59.2782,0,59.2782,5304104,99.99743,0,25863.24,557.3345,11647.9,3891,0,0,1014.994,21515.04,100000,1410920
9/18/2007 2:00:00 PM,0.6385,65.03658,57.73808,20.96141,0.645342,27427.03,2.755356,0,0,1023.578,1023.578,3891,0,0,27330.49,100.3532,0,27427.03,1077.45,1023.578,0,0,42.66722,1384026,42.66722,0,42.66722,5304142,99.99815,0,26306.92,566.8955,8323.799,3891,0,0,1125.936,21941.63,100000,1411453
9/18/2007 3:00:00 PM,0.578,51.89556,71.85651,35.93981,0.5854337,24880.93,2.440163,0,0,862.5753,862.5753,3891,0,0,24804.82,100.3068,0,24880.93,907.974,862.5753,0,0,30.71098,1384026,30.71098,0,30.71098,5304170,99.99867,0,23942.25,515.9386,4948.737,3891,0,0,948.8329,19904.75,100000,1408907
9/18/2007 4:00:00 PM,0.3925,37.88073,79.46355,50.92987,0.3938068,16736.79,1.474602,0,0,1132.197,1132.197,3891,0,0,16655.1,100.4905,0,16736.79,1191.787,1132.197,0,0,22.10512,1384026,22.10512,0,22.10512,5304189,99.99905,0,15522.9,334.5075,1392.245,3891,0,0,1245.417,13389.43,100000,1400763
9/18/2007 5:00:00 PM,0.256,23.56291,84.67645,65.9235,0.2562917,10892.4,1.559336,0,0,1132.753,1132.753,3891,0,0,10816.87,100.6983,0,10892.4,1192.371,1132.753,0,0,15.91081,1384026,15.91081,0,15.91081,5304204,99.99931,0,9684.114,208.6858,0,1600.931,2290.069,0,1246.028,8713.917,100000,1394918
9/18/2007 6:00:00 PM,0.0685,9.131262,88.93544,80.9185,0.06762055,2873.874,1.766133,0,0,796.598,796.598,3891,0,0,2820.495,101.8925,0,2873.874,838.5242,796.598,0,0,11.45227,1384026,11.45227,0,11.45227,5304214,99.9995,0,2023.897,43.61356,0,43.61356,3847.386,0,876.2578,2299.099,100000,1386900
9/18/2007 7:00:00 PM,0,0,92.94901,90,0,0,1.102017,0,0,891.7847,891.7847,3891,0,0,891.7847,0,1.13687E-13,0,938.7207,891.7847,0,0,8.243106,1384026,0,938.7207,-938.7207,5303164,99.97972,0,0,0,0,0,3891,0,980.9631,0,100000,1384026
9/18/2007 8:00:00 PM,0,0,97.25753,90,0,0,0.7541555,0,0,857.5341,857.5341,3891,0,0,857.5341,0,0,0,902.6674,857.5341,0,0,760.3256,1384026,0,902.6674,-902.6674,5302155,99.96069,0,0,0,0,0,3891,0,943.2874,0,100000,1384026
9/18/2007 9:00:00 PM,0,0,102.5432,90,0,0,0.6276247,0,0,947.1248,947.1248,3891,0,0,947.1248,0,1.13687E-13,0,996.9734,947.1248,0,0,1473.569,1384026,0,996.9734,-996.9734,5301040,99.93967,0,0,0,0,0,3891,0,1041.837,0,100000,1384026
9/18/2007 10:00:00 PM,0,0,110.1031,90,0,0,0.327285,0,0,1047.327,1047.327,3891,0,0,1047.327,0,2.27374E-13,0,1102.449,1047.327,0,0,2212.357,1384026,0,1102.449,-1102.449,5299808,99.91644,0,0,0,0,0,3891,0,1152.06,0,100000,1384026
9/18/2007 11:00:00 PM,0,0,123.2174,90,0,0,1.207447,0,0,1123.205,1123.205,3891,0,0,1123.205,0,0,0,1182.321,1123.205,0,0,2958.918,1384026,0,1182.321,-1182.321,5298486,99.89152,0,0,0,0,0,3891,0,1235.526,0,100000,1384026
9/19/2007 12:00:00 AM,0,0,150.867,90,0,0,2.338285,0,0,1000.984,1000.984,3891,0,0,1000.984,0,2.27374E-13,0,1053.667,1000.984,0,0,3743.238,1384026,0,1053.667,-1053.667,5297308,99.86931,0,0,0,0,0,3891,0,1101.082,0,100000,1384026
9/19/2007 1:00:00 AM,0,0,-159.6437,90,0,0,1.627384,0,0,808.6683,808.6683,3891,0,0,808.6683,0,0,0,851.2298,808.6683,0,0,4385.006,1384026,0,851.2298,-851.2298,5296356,99.85136,0,0,0,0,0,3891,0,889.5351,0,100000,1384026
9/19/2007 2:00:00 AM,0,0,-126.5644,90,0,0,2.169251,0,0,639.7078,639.7078,3891,0,0,639.7078,0,0,0,673.3766,639.7078,0,0,4853.183,1384026,0,673.3766,-673.3766,5295604,99.83717,0,0,0,0,0,3891,0,703.6785,0,100000,1384026
9/19/2007 3:00:00 AM,0,0,-111.593,90,0,0,3.330166,22381.91,0,1009.335,1009.335,3891,0,0,16116.7,138.874,0,22381.91,0,0,21372.57,20303.94,5196.58,1384026,5196.58,0,5196.58,5300251,99.9248,0,15107.36,325.553,0,325.553,3565.447,0,12301.22,0,122381.9,1384026
9/19/2007 4:00:00 AM,0,0,-103.3717,90,0,0,5.116538,75523.29,0,695.8832,695.8832,3891,0,0,70532.25,107.0763,0,75523.29,0,0,74827.41,71086.04,1249.671,1384026,1249.671,0,1249.671,5301369,99.94587,0,69836.37,1504.925,0,1504.925,2386.075,0,38527.12,0,175523.3,1384026
9/19/2007 5:00:00 AM,0,0,-97.81529,90,0,0,5.096923,74693.77,0,983.1281,983.1281,3891,0,0,70108.75,106.5399,0,74693.77,0,0,73710.64,70025.11,899.4869,1384026,899.4869,0,899.4869,5302174,99.96104,0,69125.62,1489.608,0,1489.608,2401.392,0,38428.32,0,174693.8,1384026
9/19/2007 6:00:00 AM,0,0,-93.3979,90,0,0,4.713964,58498.44,0,852.2442,852.2442,3891,0,0,54968.7,106.4214,0,58498.44,0,0,57646.2,54763.89,647.432,1384026,647.432,0,647.432,5302752,99.97195,0,54116.46,1166.172,0,1166.172,2724.828,0,30186.69,0,158498.4,1384026
